ID,ham_or_spam
1515592467_6757,1.0
1515592667_1825,1.0
1515592669_4672,1.0
1515593343_5338,1.0
1515593344_2240,1.0
1515593345_1717,1.0
1515593346_4436,1.0
1515593348_6920,1.0
1515593348_7283,1.0
1515593350_1369,1.0
1515593350_7325,1.0
1515593352_7627,1.0
1515593353_4434,1.0
1515593355_4330,1.0
1515593355_7072,1.0
1515593357_1628,1.0
1515593357_8192,1.0
1515593360_7947,1.0
1515593360_9133,1.0
1515594333_4520,1.0
1515594335_2132,1.0
1515594338_8606,1.0
1515594340_4935,1.0
1515594343_6580,1.0
1515594345_1097,1.0
1515594348_5608,1.0
1515594350_9073,1.0
1515594353_4406,1.0
1515595011_9822,1.0
1515595013_6259,1.0
1515595849_1083,1.0
1515595852_3877,1.0
1515595854_2422,1.0
1515595857_9933,1.0
1515595860_8218,1.0
1515595862_9733,1.0
1515595865_8321,1.0
1515595867_7654,1.0
1515595869_9635,1.0
1515595872_1429,1.0
1515595874_4559,1.0
1515595876_5118,1.0
1515595879_1449,1.0
1515595882_6090,1.0
1515595884_3269,1.0
1515595886_7708,1.0
1515595889_1687,1.0
1515595891_8673,1.0
1515595894_8626,1.0
1515595897_8145,1.0
1515596226_6205,1.0
1515596228_4268,1.0
1515596231_1495,1.0
1515596233_8131,1.0
1515596236_6438,1.0
1515596810_8762,1.0
1515596812_9862,1.0
1515596815_1665,1.0
1515596817_8300,1.0
1515596820_8739,1.0
1515596822_8294,1.0
1515596824_9713,1.0
1515596827_4848,1.0
1515596829_7667,1.0
1515596832_6719,1.0
1515596834_2823,1.0
1515597544_8311,1.0
1515597545_1210,1.0
1515597547_3355,1.0
1515597547_4517,1.0
1515597549_5173,1.0
1515597549_5524,1.0
1515597551_4505,1.0
1515597551_7987,1.0
1515597554_4104,1.0
1515597554_5766,1.0
1515597556_3313,1.0
1515597556_9730,1.0
1515597559_6689,1.0
1515597559_6799,1.0
1515597561_6566,1.0
1515597561_8856,1.0
1515597563_4929,1.0
1515597563_9859,1.0
1515597566_3818,1.0
1515597566_6040,1.0
1515597568_7667,1.0
1515597568_9050,1.0
1515597570_3757,1.0
1515597570_9976,1.0
1515597573_1845,1.0
1515597573_4338,1.0
1515597575_3968,1.0
1515597575_5435,1.0
1515597577_2598,1.0
1515597577_3412,1.0
1515597580_5812,1.0
1515597588_4058,1.0
1515598222_3187,1.0
1515598931_9279,1.0
1515598933_7505,1.0
1515598936_3520,1.0
1515598937_9085,1.0
1515598938_4771,1.0
1515598940_1683,1.0
1515599641_3423,1.0
1515599642_7600,1.0
1515599644_5271,1.0
1515599644_8023,1.0
1515599646_8298,1.0
1515599646_9256,1.0
1515599648_2082,1.0
1515599648_7901,1.0
1515599650_9982,1.0
1515599651_7619,1.0
1515600339_1048,1.0
1515600339_1336,1.0
1515600342_1524,1.0
1515600342_4068,1.0
1515600344_2101,1.0
1515600344_8303,1.0
1515601060_7031,1.0
1515601060_8003,1.0
1515602485_3278,1.0
1515602485_3477,1.0
1515603142_7799,1.0
1515603145_6864,1.0
1515603147_5262,1.0
1515603799_5556,1.0
1515604443_6142,1.0
1515604445_1899,1.0
1515604448_8377,1.0
1515604450_7171,1.0
1515604491_1448,1.0
1515605128_1224,1.0
1515605128_2239,1.0
1515605130_9784,1.0
1515605131_3216,1.0
1515605810_9878,1.0
1515605811_8915,1.0
1515605813_3388,1.0
1515605813_5403,1.0
1515605815_1913,1.0
1515605815_9430,1.0
1515605817_1666,1.0
1515605818_9260,1.0
1515605820_6204,1.0
1515605822_1362,1.0
1515605825_4211,1.0
1515605827_9471,1.0
1515605828_1452,1.0
1515606507_1722,1.0
1515606507_7970,1.0
1515606509_3296,1.0
1515606509_4773,1.0
1515606511_4300,1.0
1515606512_4281,1.0
1515606514_2260,1.0
1515606514_9834,1.0
1515606516_6686,1.0
1515606516_8313,1.0
1515606518_6762,1.0
1515606519_5539,1.0
1515606521_2446,1.0
1515606521_7356,1.0
1515606524_4927,1.0
1515606532_2142,1.0
1515607209_9764,1.0
1515607909_3433,1.0
1515607910_5184,1.0
1515607911_9882,1.0
1515607912_8111,1.0
1515609267_6799,1.0
1515609267_9673,1.0
1515609269_1360,1.0
1515609269_7847,1.0
1515609912_4475,1.0
1515610649_9313,1.0
1515612708_5387,1.0
1515612710_4467,1.0
1515612711_8998,1.0
1515613410_3346,1.0
1515613412_9675,1.0
1515613524_6356,1.0
1515613526_4608,1.0
1515614162_3370,1.0
1515614164_5677,1.0
1515614164_7232,1.0
1515614167_9480,1.0
1515614169_4236,1.0
1515615430_2375,1.0
1515615433_3192,1.0
1515615433_3710,1.0
1515615435_4414,1.0
1515615437_3259,1.0
1515615440_9071,1.0
1515616074_3625,1.0
1515616811_6351,1.0
1515617588_7116,1.0
1515617590_5003,1.0
1515618300_4010,1.0
1515620463_6401,1.0
1515620465_2191,1.0
1515621160_8275,1.0
1515621163_6827,1.0
1515621165_4476,1.0
1515626248_5890,1.0
1515631561_5873,1.0
1515631563_2956,1.0
1515633458_9026,1.0
1515634754_3091,1.0
1515635413_9346,1.0
1515636066_6328,1.0
1515636067_3719,1.0
1515636068_7068,1.0
1515636069_1873,1.0
1515636071_7969,1.0
1515636071_8397,1.0
1515636723_1698,1.0
1515636723_2420,1.0
1515636726_1848,1.0
1515636726_3808,1.0
1515636728_4181,1.0
1515636728_7219,1.0
1515636730_5659,1.0
1515636730_9057,1.0
1515638712_3244,1.0
1515638714_5643,1.0
1515638714_8856,1.0
1515638717_8866,1.0
1515639351_8625,1.0
1515639354_1050,1.0
1515639356_8891,1.0
1515639996_9605,1.0
1515639999_4336,1.0
1515640001_7778,1.0
1515640004_1267,1.0
1515640007_3866,1.0
1515640687_4710,1.0
1515640688_6122,1.0
1515640689_5319,1.0
1515640690_6279,1.0
1515641355_4316,1.0
1515641355_7824,1.0
1515641357_7252,1.0
1515641357_8005,1.0
1515641359_2452,1.0
1515641359_3150,1.0
1515642010_2158,1.0
1515642011_1141,1.0
1515642013_4579,1.0
1515642013_5073,1.0
1515642675_4528,1.0
1515642675_5444,1.0
1515642677_3109,1.0
1515642677_6823,1.0
1515642680_2558,1.0
1515642680_5691,1.0
1515642682_5383,1.0
1515642682_8478,1.0
1515642684_1000,1.0
1515642684_1358,1.0
1515643335_6245,1.0
1515643336_2072,1.0
1515643338_8917,1.0
1515643338_9284,1.0
1515643340_4145,1.0
1515643340_6376,1.0
1515643343_2054,1.0
1515643343_9543,1.0
1515643345_2466,1.0
1515643345_3768,1.0
1515643347_7582,1.0
1515643347_7776,1.0
1515643350_4236,1.0
1515643350_4664,1.0
1515643352_4367,1.0
1515643352_8930,1.0
1515644032_3079,1.0
1515644032_5254,1.0
1515644034_5771,1.0
1515644035_7788,1.0
1515644037_7163,1.0
1515644037_9499,1.0
1515644039_5006,1.0
1515644039_6200,1.0
1515644041_7460,1.0
1515644041_7696,1.0
1515644044_6408,1.0
1515644044_6489,1.0
1515644046_5121,1.0
1515644046_7346,1.0
1515644048_5348,1.0
1515644048_5887,1.0
1515644051_2701,1.0
1515644051_5247,1.0
1515644713_1664,1.0
1515644714_8106,1.0
1515644715_6312,1.0
1515644716_4453,1.0
1515644718_6608,1.0
1515644718_8312,1.0
1515644720_7914,1.0
1515644720_9334,1.0
1515645382_3739,1.0
1515645382_8602,1.0
1515645384_1220,1.0
1515645384_2392,1.0
1515645387_4692,1.0
1515645387_5377,1.0
1515645389_3478,1.0
1515645389_7136,1.0
1515645391_2034,1.0
1515645391_8953,1.0
1515646052_1773,1.0
1515646054_3217,1.0
1515646056_4166,1.0
1515646059_6706,1.0
1515646061_6588,1.0
1515646064_4854,1.0
1515646066_6557,1.0
1515646069_4227,1.0
1515646071_1713,1.0
1515646073_9783,1.0
1515646076_1863,1.0
1515646076_8237,1.0
1515646078_9686,1.0
1515646082_6694,1.0
1515646716_3363,1.0
1515646719_7505,1.0
1515646721_1020,1.0
1515646723_9172,1.0
1515646726_5907,1.0
1515646728_8380,1.0
1515646731_4337,1.0
1515646733_3002,1.0
1515646735_8513,1.0
1515646737_6162,1.0
1515646740_7455,1.0
1515647417_7627,1.0
1515647418_6539,1.0
1515647420_1665,1.0
1515647420_6930,1.0
1515647422_6138,1.0
1515647422_6910,1.0
1515647425_3488,1.0
1515647425_8751,1.0
1515647427_3584,1.0
1515647427_8565,1.0
1515647429_2752,1.0
1515647429_7247,1.0
1515647432_1446,1.0
1515647432_7163,1.0
1515648097_1492,1.0
1515648097_2526,1.0
1515648100_1684,1.0
1515648100_6287,1.0
1515648103_5950,1.0
1515648105_7438,1.0
1515648111_5410,1.0
1515648793_8544,1.0
1515648794_6526,1.0
1515648796_8991,1.0
1515648798_1253,1.0
1515648798_4918,1.0
1515648801_8830,1.0
1515648803_3559,1.0
1515648805_2202,1.0
1515648808_7887,1.0
1515648810_5218,1.0
1515648812_9646,1.0
1515648815_3032,1.0
1515648817_5355,1.0
1515649483_4044,1.0
1515649485_3098,1.0
1515649485_8086,1.0
1515649488_9578,1.0
1515649490_4946,1.0
1515649492_1373,1.0
1515649495_1129,1.0
1515649497_7969,1.0
1515649499_1700,1.0
1515649502_1629,1.0
1515649504_5088,1.0
1515649506_1105,1.0
1515649509_7846,1.0
1515649511_4691,1.0
1515649513_6045,1.0
1515649516_7517,1.0
1515650150_4217,1.0
1515650153_1701,1.0
1515650155_3996,1.0
1515650157_3352,1.0
1515650160_1725,1.0
1515650162_1272,1.0
1515650164_4010,1.0
1515650859_9690,1.0
1515650862_1538,1.0
1515650864_5981,1.0
1515650866_6707,1.0
1515650868_6514,1.0
1515650871_2269,1.0
1515650873_5943,1.0
1515650876_7761,1.0
1515650878_6024,1.0
1515650881_1481,1.0
1515651586_6212,1.0
1515651587_6206,1.0
1515651589_4190,1.0
1515651589_4941,1.0
1515651591_5191,1.0
1515651591_7282,1.0
1515651593_3091,1.0
1515651593_4370,1.0
1515651596_6107,1.0
1515651596_9826,1.0
1515651598_2653,1.0
1515651598_6218,1.0
1515651600_6274,1.0
1515651600_7760,1.0
1515651603_4485,1.0
1515651603_8464,1.0
1515651605_1020,1.0
1515651605_9988,1.0
1515651607_3630,1.0
1515651607_9075,1.0
1515652314_3588,1.0
1515652314_8843,1.0
1515652316_2380,1.0
1515652316_3352,1.0
1515652318_5859,1.0
1515652318_9704,1.0
1515652321_1652,1.0
1515652321_4245,1.0
1515652323_1799,1.0
1515652323_6839,1.0
1515652325_6358,1.0
1515652325_6886,1.0
1515652328_8768,1.0
1515652328_9202,1.0
1515652330_2645,1.0
1515652330_9646,1.0
1515652332_8122,1.0
1515652332_9819,1.0
1515652334_6112,1.0
1515652334_7339,1.0
1515652337_8271,1.0
1515652340_2191,1.0
1515652342_2476,1.0
1515652344_6094,1.0
1515652345_5504,1.0
1515652347_2147,1.0
1515652349_8226,1.0
1515652352_4552,1.0
1515652354_2325,1.0
1515652356_9824,1.0
1515652358_3453,1.0
1515652361_8428,1.0
1515652363_9680,1.0
1515652365_5658,1.0
1515652368_2229,1.0
1515652370_2592,1.0
1515652372_4406,1.0
1515652375_6314,1.0
1515652378_7128,1.0
1515652381_3491,1.0
1515652383_6342,1.0
1515652385_6664,1.0
1515652388_5282,1.0
1515652390_4971,1.0
1515652392_7396,1.0
1515653027_7823,1.0
1515653030_7754,1.0
1515653032_7457,1.0
1515653034_6901,1.0
1515653037_4921,1.0
1515653039_8203,1.0
1515653040_6402,1.0
1515653041_3107,1.0
1515653042_1116,1.0
1515653044_1997,1.0
1515653045_1140,1.0
1515653046_7480,1.0
1515653047_7174,1.0
1515653049_2984,1.0
1515653049_7391,1.0
1515653051_4043,1.0
1515653051_6414,1.0
1515653053_2751,1.0
1515653053_4962,1.0
1515653055_2036,1.0
1515653056_7639,1.0
1515653058_3612,1.0
1515653058_9332,1.0
1515653060_1874,1.0
1515653060_6854,1.0
1515653063_1954,1.0
1515653063_4173,1.0
1515653065_1063,1.0
1515653065_8300,1.0
1515653068_4284,1.0
1515653068_4364,1.0
1515653071_3675,1.0
1515653071_3926,1.0
1515653073_6264,1.0
1515653073_9776,1.0
1515653787_1259,1.0
1515653788_3319,1.0
1515653789_2861,1.0
1515653790_4324,1.0
1515653792_7915,1.0
1515653792_8322,1.0
1515653794_4092,1.0
1515653794_7516,1.0
1515653796_4039,1.0
1515653797_6686,1.0
1515653799_8544,1.0
1515653799_9877,1.0
1515653801_3473,1.0
1515653801_9812,1.0
1515653803_4696,1.0
1515653803_6118,1.0
1515653805_5035,1.0
1515653805_6115,1.0
1515653808_1220,1.0
1515653808_3116,1.0
1515653810_1852,1.0
1515653810_5238,1.0
1515653812_4387,1.0
1515653812_5023,1.0
1515653815_5933,1.0
1515653817_9781,1.0
1515653819_9668,1.0
1515653822_3976,1.0
1515653823_4174,1.0
1515653824_1093,1.0
1515653826_6571,1.0
1515653828_8482,1.0
1515653831_4408,1.0
1515653833_2917,1.0
1515653836_6343,1.0
1515653838_1082,1.0
1515653840_6485,1.0
1515653843_7459,1.0
1515654478_8232,1.0
1515654480_6789,1.0
1515654483_5543,1.0
1515654485_9155,1.0
1515654487_4309,1.0
1515654490_6414,1.0
1515654492_2844,1.0
1515654494_6629,1.0
1515654497_9620,1.0
1515654499_4747,1.0
1515654501_6913,1.0
1515654504_7802,1.0
1515654506_5180,1.0
1515654509_9377,1.0
1515654511_1377,1.0
1515654513_8829,1.0
1515654516_8099,1.0
1515654518_5965,1.0
1515654521_6140,1.0
1515654523_7928,1.0
1515654526_7074,1.0
1515654528_9122,1.0
1515654530_7097,1.0
1515654534_7983,1.0
1515654536_4297,1.0
1515654538_6122,1.0
1515654613_2073,1.0
1515654615_2700,1.0
1515655250_3317,1.0
1515655252_2999,1.0
1515655255_5528,1.0
1515655258_8814,1.0
1515655260_3489,1.0
1515655262_2349,1.0
1515655265_3488,1.0
1515655267_8327,1.0
1515655270_5089,1.0
1515655272_3793,1.0
1515655272_7753,1.0
1515655274_2703,1.0
1515655277_5121,1.0
1515655279_7238,1.0
1515655281_1748,1.0
1515655284_8021,1.0
1515655286_4337,1.0
1515655288_5115,1.0
1515655291_9511,1.0
1515655294_7623,1.0
1515655298_7467,1.0
1515655932_7457,1.0
1515655935_1941,1.0
1515655937_3577,1.0
1515655940_6101,1.0
1515655942_5643,1.0
1515655944_6965,1.0
1515655947_1683,1.0
1515655949_4448,1.0
1515655952_1925,1.0
1515655954_7787,1.0
1515655957_1855,1.0
1515655959_7269,1.0
1515655962_3771,1.0
1515655964_3318,1.0
1515655966_8751,1.0
1515655969_8375,1.0
1515655972_9192,1.0
1515655974_4226,1.0
1515655977_2044,1.0
1515655979_9791,1.0
1515656065_8015,1.0
1515656068_4107,1.0
1515656070_8215,1.0
1515656072_9546,1.0
1515656075_4147,1.0
1515656742_9087,1.0
1515656744_2055,1.0
1515656747_7671,1.0
1515656749_5315,1.0
1515656752_4007,1.0
1515656754_6278,1.0
1515656757_2606,1.0
1515656759_9722,1.0
1515656761_8269,1.0
1515656764_9976,1.0
1515656766_8844,1.0
1515656768_5805,1.0
1515656771_6253,1.0
1515656773_3743,1.0
1515656776_2574,1.0
1515656778_5097,1.0
1515656781_2171,1.0
1515656783_7980,1.0
1515656785_6627,1.0
1515656788_4800,1.0
1515656790_5451,1.0
1515656792_2163,1.0
1515656795_6203,1.0
1515656797_4984,1.0
1515656800_4416,1.0
1515656804_7244,1.0
1515657516_8239,1.0
1515657519_8091,1.0
1515657521_1066,1.0
1515657524_6949,1.0
1515657524_7499,1.0
1515657526_3795,1.0
1515657529_7530,1.0
1515657531_2193,1.0
1515657533_5231,1.0
1515657536_2127,1.0
1515657538_6605,1.0
1515657540_2026,1.0
1515657543_5896,1.0
1515657545_1380,1.0
1515657548_6784,1.0
1515657550_3548,1.0
1515657552_7377,1.0
1515657556_2892,1.0
1515657559_9971,1.0
1515657561_4349,1.0
1515657564_8983,1.0
1515657566_4524,1.0
1515657568_4876,1.0
1515657571_9588,1.0
1515657573_8840,1.0
1515657576_5920,1.0
1515657578_6970,1.0
1515657580_1305,1.0
1515657583_2153,1.0
1515657585_2123,1.0
1515657588_4596,1.0
1515657590_9317,1.0
1515657592_6169,1.0
1515657595_1066,1.0
1515657597_3094,1.0
1515657600_2664,1.0
1515657602_5877,1.0
1515657605_8218,1.0
1515657607_3576,1.0
1515657609_5158,1.0
1515657612_6835,1.0
1515657614_2384,1.0
1515657617_5263,1.0
1515657619_9737,1.0
1515657622_2532,1.0
1515657624_6345,1.0
1515657626_2563,1.0
1515657629_4189,1.0
1515657631_2739,1.0
1515658261_6399,1.0
1515658261_8255,1.0
1515658263_2937,1.0
1515658263_4156,1.0
1515658265_3573,1.0
1515658265_9070,1.0
1515658267_4252,1.0
1515658267_5174,1.0
1515658269_2055,1.0
1515658269_9710,1.0
1515658272_6977,1.0
1515658272_8752,1.0
1515658274_1011,1.0
1515658274_8984,1.0
1515658277_7818,1.0
1515658277_8611,1.0
1515658279_3709,1.0
1515658279_3825,1.0
1515658281_3435,1.0
1515658281_4222,1.0
1515658283_3844,1.0
1515658283_4602,1.0
1515658285_2522,1.0
1515658285_3714,1.0
1515658288_5168,1.0
1515658288_8782,1.0
1515658290_1084,1.0
1515658290_4498,1.0
1515658293_8691,1.0
1515658293_9933,1.0
1515658295_2166,1.0
1515658295_4530,1.0
1515658297_2762,1.0
1515658297_3726,1.0
1515658299_3042,1.0
1515658299_9310,1.0
1515658302_1083,1.0
1515658302_1281,1.0
1515658304_4939,1.0
1515658304_6536,1.0
1515658306_2343,1.0
1515658306_5832,1.0
1515658308_1567,1.0
1515658308_7755,1.0
1515658311_1447,1.0
1515658311_6044,1.0
1515658313_1689,1.0
1515658313_5790,1.0
1515658315_3967,1.0
1515658315_4898,1.0
1515658317_5264,1.0
1515658318_7062,1.0
1515658320_2765,1.0
1515658320_7051,1.0
1515658322_2290,1.0
1515658324_4539,1.0
1515658327_7847,1.0
1515658329_5536,1.0
1515658330_7617,1.0
1515658331_8923,1.0
1515658333_8477,1.0
1515658336_4291,1.0
1515658338_9626,1.0
1515658340_2019,1.0
1515658342_5005,1.0
1515658345_3858,1.0
1515658347_3986,1.0
1515658349_7896,1.0
1515658351_8759,1.0
1515658353_3767,1.0
1515658356_6088,1.0
1515658358_7356,1.0
1515658360_7751,1.0
1515658362_5235,1.0
1515658365_7749,1.0
1515658367_8275,1.0
1515658369_1333,1.0
1515659003_3712,1.0
1515659006_2232,1.0
1515659008_3785,1.0
1515659011_1329,1.0
1515659014_9809,1.0
1515659016_5338,1.0
1515659019_4435,1.0
1515659022_8459,1.0
1515659024_9657,1.0
1515659027_9068,1.0
1515659029_2164,1.0
1515659032_1651,1.0
1515659035_3802,1.0
1515659037_4139,1.0
1515659042_9923,1.0
1515659719_7980,1.0
1515659721_2979,1.0
1515659724_9088,1.0
1515660451_3163,1.0
1515660453_9171,1.0
1515660456_2134,1.0
1515660457_4738,1.0
1515660459_2918,1.0
1515660461_4127,1.0
1515661096_7302,1.0
1515661217_7408,1.0
1515661221_1586,1.0
1515661224_6474,1.0
1515661863_5948,1.0
1515661864_3498,1.0
1515661865_2576,1.0
1515661866_6547,1.0
1515661868_5346,1.0
1515661868_5682,1.0
1515661871_2415,1.0
1515661871_5052,1.0
1515661873_7689,1.0
1515661873_9248,1.0
1515661876_2304,1.0
1515661876_5738,1.0
1515661878_1216,1.0
1515661878_2441,1.0
1515661881_1888,1.0
1515661881_5050,1.0
1515661883_1472,1.0
1515661883_4872,1.0
1515661886_8303,1.0
1515661886_8456,1.0
1515661888_5401,1.0
1515661888_5993,1.0
1515661891_2159,1.0
1515661891_7517,1.0
1515661894_6477,1.0
1515661894_6867,1.0
1515661896_7074,1.0
1515661897_9392,1.0
1515661900_9369,1.0
1515661900_9977,1.0
1515661903_4600,1.0
1515661904_4013,1.0
1515662676_2846,1.0
1515662676_8207,1.0
1515662679_1248,1.0
1515662679_5172,1.0
1515662682_6989,1.0
1515662682_8700,1.0
1515662684_3151,1.0
1515662684_3484,1.0
1515662687_5528,1.0
1515662687_8635,1.0
1515662689_6711,1.0
1515662689_8696,1.0
1515662692_3510,1.0
1515662692_6255,1.0
1515662694_6193,1.0
1515662694_8300,1.0
1515662697_3236,1.0
1515662697_6822,1.0
1515662699_6163,1.0
1515662700_7067,1.0
1515662702_2153,1.0
1515662702_4135,1.0
1515662704_2167,1.0
1515662704_4499,1.0
1515662707_2348,1.0
1515662707_9334,1.0
1515662709_9188,1.0
1515662710_7692,1.0
1515662712_3634,1.0
1515662712_6561,1.0
1515662714_5824,1.0
1515662714_9206,1.0
1515662717_8638,1.0
1515662720_1718,1.0
1515662722_9391,1.0
1515662725_3383,1.0
1515662725_4530,1.0
1515662727_5207,1.0
1515662729_1629,1.0
1515662733_4042,1.0
1515663529_2933,1.0
1515663530_3649,1.0
1515663532_4354,1.0
1515663532_8337,1.0
1515663534_2954,1.0
1515663534_7421,1.0
1515664390_3718,1.0
1515664390_5015,1.0
1515664392_2561,1.0
1515664393_1319,1.0
1515664394_4330,1.0
1515664395_8736,1.0
1515664396_2112,1.0
1515664397_6379,1.0
1515664398_7597,1.0
1515664399_6217,1.0
1515664400_4246,1.0
1515664401_4614,1.0
1515664402_3648,1.0
1515664403_7619,1.0
1515664404_8160,1.0
1515664405_9909,1.0
1515664406_5597,1.0
1515664407_5252,1.0
1515664408_9155,1.0
1515664409_1780,1.0
1515664411_6147,1.0
1515664411_9407,1.0
1515664413_2412,1.0
1515664413_4445,1.0
1515664415_9993,1.0
1515664417_9050,1.0
1515664419_1358,1.0
1515664421_9805,1.0
1515664423_9009,1.0
1515664423_9376,1.0
1515664426_3173,1.0
1515664428_6850,1.0
1515664430_1873,1.0
1515664432_5769,1.0
1515664434_8397,1.0
1515664436_6987,1.0
1515664438_9307,1.0
1515664440_3156,1.0
1515664442_7762,1.0
1515664444_4585,1.0
1515664446_4877,1.0
1515664449_9194,1.0
1515664451_7198,1.0
1515664453_1495,1.0
1515664455_6739,1.0
1515665087_9498,1.0
1515665089_5278,1.0
1515665092_2990,1.0
1515665094_1538,1.0
1515665096_5157,1.0
1515665098_2423,1.0
1515665100_7727,1.0
1515665102_9211,1.0
1515665104_9463,1.0
1515665106_7882,1.0
1515665108_4934,1.0
1515665111_9490,1.0
1515665113_2284,1.0
1515665115_5891,1.0
1515665117_4026,1.0
1515665119_7418,1.0
1515665121_7013,1.0
1515665123_3421,1.0
1515665125_1055,1.0
1515665127_5944,1.0
1515665128_6026,1.0
1515665129_5689,1.0
1515665130_7810,1.0
1515665876_2440,1.0
1515665877_7052,1.0
1515665879_7376,1.0
1515665880_4871,1.0
1515665881_6391,1.0
1515665882_8201,1.0
1515665884_1215,1.0
1515665884_2815,1.0
1515665886_9070,1.0
1515665887_2308,1.0
1515665889_9162,1.0
1515665891_4359,1.0
1515665894_3673,1.0
1515665897_4198,1.0
1515665897_4482,1.0
1515665900_7531,1.0
1515665902_2135,1.0
1515665905_2183,1.0
1515665907_1622,1.0
1515665910_1355,1.0
1515665912_3393,1.0
1515665915_5567,1.0
1515665917_1904,1.0
1515665920_4779,1.0
1515665922_7144,1.0
1515665925_6644,1.0
1515665928_3867,1.0
1515665930_6631,1.0
1515665933_4334,1.0
1515666589_9093,1.0
1515666592_6388,1.0
1515666594_7761,1.0
1515666597_6780,1.0
1515666599_9463,1.0
1515666602_2541,1.0
1515666605_2656,1.0
1515666607_2172,1.0
1515666610_2722,1.0
1515666613_1248,1.0
1515666615_9368,1.0
1515666618_4451,1.0
1515666621_3849,1.0
1515666626_9973,1.0
1515666628_2706,1.0
1515667347_4455,1.0
1515667349_9735,1.0
1515667352_4782,1.0
1515667354_3562,1.0
1515667357_3514,1.0
1515667360_5679,1.0
1515667362_6204,1.0
1515668042_9672,1.0
1515668045_5034,1.0
1515668047_8606,1.0
1515668050_1517,1.0
1515668052_4008,1.0
1515668055_9065,1.0
1515668057_5194,1.0
1515668060_8595,1.0
1515668063_8132,1.0
1515668065_5405,1.0
1515668068_1093,1.0
1515668071_6902,1.0
1515668073_8960,1.0
1515668077_8761,1.0
1515668080_7296,1.0
1515668082_9282,1.0
1515668085_9309,1.0
1515668172_8589,1.0
1515668807_7577,1.0
1515668810_1913,1.0
1515668813_1043,1.0
1515668815_2227,1.0
1515668818_8936,1.0
1515668820_8063,1.0
1515668823_1258,1.0
1515668825_3520,1.0
1515668828_3122,1.0
1515668828_5169,1.0
1515668830_6453,1.0
1515668833_8523,1.0
1515668835_8625,1.0
1515668841_9134,1.0
1515668844_1468,1.0
1515668846_3930,1.0
1515668850_7225,1.0
1515668852_4101,1.0
1515668855_7782,1.0
1515669490_5884,1.0
1515669492_1277,1.0
1515669495_9102,1.0
1515669498_3566,1.0
1515669500_3787,1.0
1515669503_5314,1.0
1515669506_5194,1.0
1515669508_7864,1.0
1515669511_7147,1.0
1515669514_5108,1.0
1515669516_5698,1.0
1515669519_2590,1.0
1515669521_4246,1.0
1515669524_6117,1.0
1515669527_6051,1.0
1515669529_3427,1.0
1515669532_5385,1.0
1515669534_7964,1.0
1515669537_6157,1.0
1515669540_4213,1.0
1515669542_3427,1.0
1515669545_4802,1.0
1515669548_3387,1.0
1515669551_9015,1.0
1515669554_7935,1.0
1515669556_9579,1.0
1515669568_4932,1.0
1515670347_9562,1.0
1515670350_1111,1.0
1515670353_1160,1.0
1515670356_6817,1.0
1515670961_8418,1.0
1515670964_2625,1.0
1515670966_9983,1.0
1515670969_8062,1.0
1515670971_8772,1.0
1515670974_9037,1.0
1515670977_1987,1.0
1515670979_3122,1.0
1515670982_2360,1.0
1515670985_5459,1.0
1515670988_6881,1.0
1515671624_7928,1.0
1515671627_7509,1.0
1515671629_5868,1.0
1515671632_1765,1.0
1515671634_3246,1.0
1515671637_1748,1.0
1515671639_6576,1.0
1515671642_7294,1.0
1515671646_8219,1.0
1515671648_5320,1.0
1515671901_7810,1.0
1515671904_6248,1.0
1515672365_7997,1.0
1515672368_8326,1.0
1515673124_1768,1.0
1515673127_7245,1.0
1515673129_6602,1.0
1515673132_8518,1.0
1515673135_4140,1.0
1515673909_5489,1.0
1515673911_6618,1.0
1515673914_2148,1.0
1515673917_5632,1.0
1515674607_1530,1.0
1515674609_3561,1.0
1515674612_4875,1.0
1515674615_9151,1.0
1515674617_2319,1.0
1515674620_7246,1.0
1515674623_2886,1.0
1515674626_6542,1.0
1515674628_2961,1.0
1515674631_4325,1.0
1515674633_1285,1.0
1515675348_7901,1.0
1515675351_8212,1.0
1515675354_3301,1.0
1515675356_4131,1.0
1515675359_8171,1.0
1515675361_6205,1.0
1515675363_1310,1.0
1515675363_3690,1.0
1515675366_3226,1.0
1515675368_1909,1.0
1515675371_8264,1.0
1515675373_9560,1.0
1515675376_4882,1.0
1515675378_6884,1.0
1515675381_7451,1.0
1515675385_1794,1.0
1515675387_3040,1.0
1515676042_5851,1.0
1515676042_7091,1.0
1515676045_9908,1.0
1515676047_5368,1.0
1515676049_6513,1.0
1515676051_2197,1.0
1515676053_5061,1.0
1515676053_6578,1.0
1515676055_2770,1.0
1515676057_5589,1.0
1515676060_4106,1.0
1515676779_7854,1.0
1515676781_1604,1.0
1515676783_3077,1.0
1515676785_8566,1.0
1515676787_9894,1.0
1515676789_4296,1.0
1515676791_6624,1.0
1515676794_1790,1.0
1515676796_9466,1.0
1515676798_9084,1.0
1515676800_7293,1.0
1515676802_3056,1.0
1515676804_1532,1.0
1515676806_5998,1.0
1515676809_6299,1.0
1515676811_3144,1.0
1515676813_2923,1.0
1515676815_7102,1.0
1515676817_2854,1.0
1515676819_4111,1.0
1515676821_7444,1.0
1515676823_2129,1.0
1515676825_1005,1.0
1515676827_7905,1.0
1515676830_7187,1.0
1515676832_2008,1.0
1515676834_5903,1.0
1515676837_1525,1.0
1515676839_4698,1.0
